Date,Open,High,Low,Close,Volume,Daily_Return,20d_MA,50d_MA
2023-02-07,1847.39,1858.18,1827.76,1850.72,2066026,0.003753,1836.71,
2023-02-08,1869.47,1889.33,1866.3,1875.61,1800252,0.013449,1833.53,
2023-02-09,1848.13,1851.2,1834.42,1846.44,947404,-0.015552,1828.98,
2023-02-10,1939.87,1944.36,1900.7,1905.65,1752370,0.032067,1830.07,
2023-02-13,1923.08,1931.57,1900.57,1919.57,897821,0.007305,1833.11,
2023-02-14,1945.54,1967.84,1945.33,1948.86,3296727,0.015259,1837.89,
2023-02-15,1961.64,1975.75,1935.2,1964.53,2634752,0.008041,1845.54,
2023-02-16,2007.99,2014.91,1987.62,1999.64,1006252,0.017872,1856.85,
2023-02-17,2034.1,2052.41,2032.21,2045.66,6187711,0.023014,1870.4,
2023-02-20,1990.62,2000.3,1974.05,1988.02,1717264,-0.028177,1883.66,
2023-02-21,1992.82,2014.85,1987.48,1991.69,10141043,0.001846,1894.11,
2023-02-22,1955.14,1968.25,1952.32,1952.98,1825997,-0.019436,1901.5,
2023-02-23,1956.88,1957.55,1939.06,1946.43,1897983,-0.003354,1908.23,
2023-02-24,1922.93,1942.16,1914.01,1930.16,1614789,-0.008359,1911.43,
2023-02-27,1952.17,1961.65,1939.6,1942.3,2498473,0.00629,1915.78,
2023-02-28,1960.32,1967.89,1938.69,1955.23,2044812,0.006657,1922.55,
2023-03-01,2014.97,2022.41,1983.4,2005.5,1129521,0.025711,1931.57,
2023-03-02,2024.02,2026.29,2021.74,2022.13,3345572,0.008292,1940.59,
2023-03-03,2065.74,2069.51,2035.23,2050.88,2930942,0.014218,1949.29,
2023-03-06,2000.96,2026.69,2000.0,2002.65,1186410,-0.023517,1957.23,
2023-03-07,2100.28,2142.08,2098.97,2110.55,753414,0.053879,1970.22,
2023-03-08,2053.62,2078.27,2046.84,2072.72,2141743,-0.017924,1980.08,
2023-03-09,2044.43,2046.39,2042.11,2042.86,1341152,-0.014406,1989.9,
2023-03-10,2112.69,2122.32,2108.09,2108.34,2585021,0.032053,2000.04,1903.75
2023-03-13,2068.61,2095.3,2067.92,2081.11,1850854,-0.012915,2008.11,1908.92
2023-03-14,2051.97,2076.5,2043.78,2049.26,1638500,-0.015304,2013.13,1913.17
2023-03-15,2139.37,2140.66,2112.22,2133.74,3439088,0.041225,2021.59,1918.86
2023-03-16,2144.73,2183.35,2132.01,2154.88,5993759,0.009907,2029.35,1925.26
2023-03-17,2221.06,2231.81,2211.36,2219.24,3155887,0.029867,2038.03,1932.83
2023-03-20,2215.91,2238.33,2198.74,2221.75,1861566,0.001131,2049.72,1940.88
2023-03-21,2311.39,2332.97,2298.46,2306.58,2144558,0.038182,2065.46,1950.58
2023-03-22,2313.96,2356.61,2305.66,2313.16,3422366,0.002853,2083.47,1958.06
2023-03-23,2337.36,2338.1,2325.63,2326.93,1573498,0.005953,2102.5,1965.85
2023-03-24,2242.77,2258.18,2224.28,2235.28,7037690,-0.039387,2117.75,1972.88
2023-03-27,2227.39,2241.8,2226.28,2231.3,1364611,-0.001781,2132.2,1980.33
2023-03-28,2281.18,2287.18,2267.37,2278.72,1601909,0.021252,2148.38,1988.84
2023-03-29,2318.63,2333.61,2312.75,2327.89,2892921,0.021578,2164.5,1999.17
2023-03-30,2362.85,2373.4,2326.24,2359.99,953274,0.013789,2181.39,2010.9
2023-03-31,2394.16,2396.16,2388.13,2392.29,3833413,0.013686,2198.46,2023.25
2023-04-03,2378.68,2379.59,2374.39,2374.62,3466168,-0.007386,2217.06,2036.29
2023-04-04,2419.66,2420.26,2408.01,2414.27,1833824,0.016697,2232.25,2048.92
2023-04-05,2504.72,2543.42,2485.78,2521.93,1516530,0.044593,2254.71,2063.25
2023-04-06,2580.79,2607.46,2578.11,2591.05,2890694,0.027408,2282.12,2078.84
2023-04-07,2550.84,2555.66,2512.75,2555.48,5735921,-0.013728,2304.47,2092.62
2023-04-10,2514.22,2519.86,2505.1,2513.4,1413762,-0.016467,2326.09,2105.79
2023-04-11,2483.52,2497.5,2482.28,2493.43,3346832,-0.007945,2348.3,2119.26
2023-04-12,2437.09,2446.25,2405.11,2419.02,1744418,-0.029842,2362.56,2131.14
2023-04-13,2327.27,2345.7,2311.0,2316.61,1977338,-0.042335,2370.65,2140.64
2023-04-14,2351.26,2352.22,2327.04,2336.75,4973544,0.008694,2376.52,2149.83
2023-04-17,2281.65,2282.44,2260.91,2267.13,2609334,-0.029794,2378.79,2158.3
2023-04-18,2282.06,2282.12,2280.11,2281.89,1246928,0.00651,2377.56,2166.92
2023-04-19,2404.59,2410.59,2394.48,2402.79,6052489,0.052982,2382.04,2177.47
2023-04-20,2423.11,2456.76,2410.19,2453.16,1220804,0.020963,2388.35,2189.6
2023-04-21,2431.89,2475.02,2428.25,2448.48,669255,-0.001908,2399.01,2200.46
2023-04-24,2490.27,2507.89,2452.02,2470.8,1402627,0.009116,2410.98,2211.48
2023-04-25,2539.23,2545.09,2501.29,2515.38,1831453,0.018043,2422.82,2222.81
2023-04-26,2593.87,2595.23,2550.09,2585.53,4467428,0.027888,2435.7,2235.23
2023-04-27,2569.76,2611.12,2554.2,2605.31,1154552,0.00765,2447.97,2247.34
2023-04-28,2604.95,2610.65,2600.28,2609.67,2881178,0.001674,2458.84,2258.63
2023-05-01,2526.3,2547.08,2514.7,2536.22,4999370,-0.028145,2466.92,2269.59
2023-05-02,2551.54,2574.13,2527.06,2558.81,2125260,0.008907,2474.14,2280.93
2023-05-03,2569.38,2596.14,2551.28,2572.4,2190527,0.005311,2476.67,2293.32
2023-05-04,2599.73,2641.87,2593.08,2613.25,2992533,0.01588,2477.78,2306.66
2023-05-05,2518.04,2548.65,2501.68,2519.54,1826209,-0.03586,2475.98,2318.44
2023-05-08,2604.92,2609.81,2574.28,2608.26,866258,0.035213,2480.72,2331.76
2023-05-09,2627.67,2628.12,2605.61,2611.49,730280,0.001238,2486.62,2344.89
2023-05-10,2475.29,2501.04,2473.18,2499.26,2963268,-0.042975,2490.64,2354.76
2023-05-11,2440.07,2452.77,2428.63,2443.24,1665414,-0.022415,2496.97,2363.19
2023-05-12,2387.9,2404.21,2384.39,2394.55,1232156,-0.019928,2499.86,2370.06
2023-05-15,2325.93,2327.36,2322.73,2323.8,503993,-0.029546,2502.69,2376.48
2023-05-16,2294.63,2295.79,2289.81,2291.87,1736562,-0.01374,2503.19,2380.11
2023-05-17,2258.53,2269.03,2248.67,2258.55,949003,-0.014538,2495.98,2383.83
2023-05-18,2161.06,2211.84,2159.12,2187.91,1707564,-0.031277,2482.72,2386.73
2023-05-19,2241.91,2250.4,2232.25,2232.76,3545443,0.020499,2471.93,2389.21
2023-05-22,2213.6,2247.0,2201.3,2229.96,2240205,-0.001254,2459.89,2392.19
2023-05-23,2211.85,2225.12,2205.38,2224.27,1338922,-0.002552,2445.33,2395.69
2023-05-24,2313.26,2328.28,2311.83,2311.98,4818467,0.039433,2431.65,2399.26
2023-05-25,2434.78,2459.55,2431.15,2439.75,5122857,0.055264,2423.38,2404.95
2023-05-26,2394.94,2423.45,2379.17,2396.93,6234755,-0.017551,2412.74,2408.51
2023-05-29,2396.62,2404.58,2395.19,2402.13,1718399,0.002169,2406.04,2412.12
2023-05-30,2364.0,2380.93,2360.45,2371.69,1180685,-0.012672,2396.68,2413.42
2023-05-31,2257.84,2260.44,2241.11,2248.13,1884276,-0.052098,2380.47,2412.12
2023-06-01,2235.1,2236.68,2214.34,2223.24,1102914,-0.011071,2360.97,2410.04
2023-06-02,2320.6,2359.27,2311.71,2329.09,1255392,0.047611,2351.44,2411.92
2023-06-05,2271.25,2327.0,2264.01,2293.88,2040796,-0.015117,2335.72,2413.17
2023-06-06,2218.01,2235.87,2201.44,2221.69,2328292,-0.031471,2316.23,2412.03
2023-06-07,2179.38,2194.31,2178.38,2193.47,1574214,-0.012702,2300.94,2409.34
2023-06-08,2168.09,2181.18,2148.8,2167.99,3150220,-0.011616,2287.18,2405.5
2023-06-09,2065.73,2069.56,2046.96,2056.45,1755339,-0.051449,2270.28,2398.79
2023-06-12,2067.33,2068.84,2059.29,2067.37,5117008,0.00531,2257.46,2392.64
2023-06-13,2080.35,2092.9,2077.89,2086.02,1529520,0.009021,2247.16,2386.08
2023-06-14,2125.18,2131.91,2077.06,2114.41,2461956,0.01361,2239.96,2377.92
2023-06-15,2158.65,2181.51,2138.96,2174.41,1082894,0.028377,2239.28,2369.59
2023-06-16,2239.48,2243.82,2200.6,2228.78,2001949,0.025004,2239.08,2363.06
2023-06-19,2289.08,2328.64,2283.85,2288.16,3148759,0.026642,2241.99,2358.55
2023-06-20,2295.55,2301.0,2274.55,2290.58,1559344,0.001058,2245.31,2354.5
2023-06-21,2337.65,2376.5,2330.71,2334.1,2301179,0.019,2246.41,2352.8
2023-06-22,2237.07,2242.18,2200.71,2227.62,2523659,-0.045619,2235.81,2351.02
2023-06-23,2311.62,2314.53,2300.15,2305.13,1102115,0.034795,2231.22,2350.39
2023-06-26,2256.33,2266.16,2238.78,2256.18,3555955,-0.021235,2223.92,2350.17
2023-06-27,2274.63,2314.2,2265.85,2279.97,939597,0.010544,2219.33,2350.13
2023-06-28,2296.44,2298.1,2266.58,2282.84,491475,0.001259,2221.07,2347.73
2023-06-29,2251.52,2315.91,2250.34,2295.24,2142604,0.005432,2224.67,2344.57
2023-06-30,2441.44,2454.81,2439.04,2443.27,2585087,0.064494,2230.38,2344.47
2023-07-03,2634.81,2638.84,2577.47,2610.74,1459012,0.068543,2246.22,2347.27
2023-07-04,2563.12,2604.43,2535.69,2588.25,2715187,-0.008614,2264.55,2348.72
2023-07-05,2554.47,2568.1,2538.64,2559.36,734603,-0.011162,2282.84,2348.2
2023-07-06,2515.57,2536.57,2498.24,2523.89,1213374,-0.013859,2300.64,2346.57
2023-07-07,2498.54,2515.99,2481.21,2486.1,1683466,-0.014973,2322.12,2344.1
2023-07-10,2543.84,2553.12,2527.87,2549.92,655436,0.025671,2346.25,2344.37
2023-07-11,2464.12,2533.07,2459.16,2510.85,2054475,-0.015322,2367.49,2343.41
2023-07-12,2425.28,2437.67,2422.36,2424.59,2176050,-0.034355,2383.0,2340.46
2023-07-13,2414.0,2419.43,2395.22,2408.96,2113504,-0.006446,2394.73,2336.37
2023-07-14,2537.84,2580.0,2484.25,2526.26,941863,0.048693,2409.6,2336.51
2023-07-17,2475.39,2487.96,2452.65,2480.59,1243337,-0.018078,2419.22,2333.95
2023-07-18,2431.63,2435.32,2424.51,2433.96,1247185,-0.018798,2426.39,2330.4
2023-07-19,2499.65,2511.08,2478.16,2488.61,2659436,0.022453,2434.12,2330.19
2023-07-20,2444.41,2447.35,2426.97,2442.87,1127768,-0.01838,2444.88,2330.18
2023-07-21,2388.91,2419.28,2376.31,2397.04,2869250,-0.018761,2449.47,2330.23
2023-07-24,2236.16,2269.55,2215.73,2237.95,1214953,-0.066369,2448.56,2328.52
2023-07-25,2094.42,2108.6,2076.93,2098.43,5682356,-0.062343,2439.49,2324.65
2023-07-26,1956.71,1961.45,1937.75,1952.94,1946269,-0.069333,2422.99,2318.53
2023-07-27,1914.93,1916.98,1911.39,1916.11,710624,-0.018859,2404.03,2313.1
2023-07-28,1849.27,1867.77,1842.35,1861.54,2106399,-0.02848,2374.95,2305.67
2023-07-31,1873.07,1880.28,1859.59,1865.68,713865,0.002224,2337.7,2298.39
2023-08-01,1820.36,1830.85,1799.53,1823.17,5087498,-0.022785,2299.44,2290.37
2023-08-02,1686.97,1708.45,1682.68,1691.14,2014042,-0.072418,2256.03,2277.95
2023-08-03,1649.62,1662.86,1641.18,1660.23,2809770,-0.018278,2212.85,2262.36
2023-08-04,1599.01,1611.89,1582.19,1594.64,3730993,-0.039507,2168.27,2246.31
2023-08-07,1716.77,1721.08,1715.58,1716.89,2207612,0.076663,2126.62,2232.61
2023-08-08,1648.76,1672.63,1636.77,1671.0,1871711,-0.026729,2084.63,2218.59
2023-08-09,1640.58,1643.38,1637.84,1640.2,1621867,-0.018432,2045.41,2206.44
2023-08-10,1609.9,1616.34,1584.22,1593.24,1414829,-0.028631,2004.62,2193.84
2023-08-11,1502.31,1532.07,1499.31,1520.76,3939172,-0.045492,1954.35,2177.67
2023-08-14,1514.83,1516.06,1506.42,1508.57,889836,-0.008016,1905.75,2161.96
2023-08-15,1552.12,1555.68,1532.09,1548.02,3750223,0.026151,1861.45,2148.49
2023-08-16,1535.21,1556.26,1530.57,1535.85,2245890,-0.007862,1813.81,2135.34
2023-08-17,1577.6,1577.81,1570.49,1576.12,1744601,0.02622,1770.48,2123.5
2023-08-18,1568.04,1574.09,1565.2,1565.56,2018476,-0.0067,1728.9,2113.68
2023-08-21,1477.32,1482.34,1464.11,1476.42,4268427,-0.056938,1690.83,2101.86
2023-08-22,1448.48,1463.47,1441.46,1458.34,2230938,-0.012246,1658.82,2089.31
2023-08-23,1483.67,1502.78,1483.19,1499.38,2817335,0.028142,1636.14,2077.01
2023-08-24,1499.14,1509.0,1490.05,1496.24,4618628,-0.002094,1615.15,2063.45
2023-08-25,1538.81,1545.27,1520.66,1541.4,690271,0.030182,1599.14,2049.7
2023-08-28,1498.67,1512.48,1492.85,1509.08,1142590,-0.020968,1581.31,2034.12
2023-08-29,1407.07,1408.34,1382.92,1394.87,2986384,-0.075682,1559.9,2016.2
2023-08-30,1441.78,1442.95,1439.92,1440.49,2972433,0.032706,1547.36,1998.33
2023-08-31,1485.9,1517.39,1479.15,1497.97,2072731,0.039903,1539.25,1983.74
2023-09-01,1448.67,1461.76,1447.87,1455.29,4046690,-0.028492,1532.28,1966.74
2023-09-04,1421.69,1440.72,1418.23,1427.32,3719569,-0.01922,1517.81,1950.16
2023-09-05,1393.65,1397.44,1388.14,1390.4,798550,-0.025867,1503.78,1932.37
2023-09-06,1336.54,1341.46,1335.81,1339.7,2814457,-0.036464,1488.75,1913.51
2023-09-07,1341.11,1350.88,1340.18,1347.27,6623422,0.005651,1476.45,1894.55
2023-09-08,1255.88,1266.71,1245.23,1254.1,1120840,-0.069155,1463.12,1870.77
2023-09-11,1238.03,1239.27,1236.89,1237.05,4045177,-0.013595,1449.54,1843.29
2023-09-12,1276.66,1284.08,1267.0,1280.56,1005414,0.035172,1436.17,1817.14
2023-09-13,1304.99,1306.47,1296.57,1302.72,3856313,0.017305,1424.51,1792.01
2023-09-14,1322.1,1326.21,1313.37,1318.67,3316655,0.012244,1411.64,1767.9
2023-09-15,1372.97,1378.93,1369.97,1371.81,2165210,0.040298,1401.95,1745.62
2023-09-18,1347.15,1352.0,1342.16,1346.66,2521204,-0.018333,1395.47,1721.55
2023-09-19,1349.91,1355.49,1340.24,1354.98,3102603,0.006178,1390.3,1698.43
2023-09-20,1413.98,1416.47,1411.04,1414.05,1558403,0.043595,1386.03,1678.22
2023-09-21,1405.59,1414.58,1404.56,1411.43,2217665,-0.001853,1381.79,1658.27
2023-09-22,1422.19,1424.17,1417.41,1419.53,1555333,0.005739,1375.7,1636.14
2023-09-25,1413.33,1433.96,1412.34,1425.97,794992,0.004537,1371.54,1615.04
2023-09-26,1446.2,1447.94,1440.36,1441.87,584700,0.01115,1373.89,1595.2
2023-09-27,1410.51,1442.16,1404.32,1420.78,530044,-0.014627,1372.91,1573.85
2023-09-28,1441.67,1459.42,1434.99,1447.99,4352784,0.019151,1370.41,1553.95
2023-09-29,1463.11,1476.95,1453.98,1475.78,1043351,0.019192,1371.43,1535.52
2023-10-02,1506.31,1517.08,1505.96,1514.58,1327127,0.026291,1375.79,1521.06
2023-10-03,1479.94,1480.51,1462.64,1463.6,3876245,-0.033659,1379.46,1508.36
2023-10-04,1476.89,1478.6,1467.53,1475.89,3058771,0.008397,1386.26,1498.82
2023-10-05,1516.16,1519.9,1501.54,1503.9,3034029,0.018978,1394.1,1490.57
2023-10-06,1460.05,1462.88,1457.92,1462.3,1258662,-0.027661,1404.51,1482.59
2023-10-09,1465.25,1478.57,1460.34,1461.84,1317661,-0.000315,1415.75,1474.51
2023-10-10,1435.13,1448.7,1434.07,1437.25,1952783,-0.016821,1423.58,1466.79
2023-10-11,1433.97,1447.86,1402.32,1420.31,3129077,-0.011786,1429.46,1461.38
2023-10-12,1436.68,1441.85,1436.07,1436.35,1407600,0.011293,1435.34,1456.9
2023-10-13,1437.21,1450.69,1420.08,1437.37,3356527,0.00071,1438.62,1453.75
2023-10-16,1400.91,1404.08,1400.64,1403.66,1882887,-0.023453,1441.47,1447.49
2023-10-17,1364.49,1369.02,1346.3,1365.95,2912451,-0.026865,1442.02,1441.39
2023-10-18,1350.81,1353.09,1345.32,1348.29,1227969,-0.012929,1438.73,1435.55
2023-10-19,1354.47,1358.63,1344.09,1351.64,2510747,0.002485,1435.74,1430.72
2023-10-20,1340.21,1342.55,1329.74,1330.96,3506353,-0.0153,1431.31,1426.92
2023-10-23,1394.36,1419.51,1392.12,1411.73,2232754,0.060686,1430.6,1424.99
2023-10-24,1372.13,1378.45,1365.85,1372.64,3904321,-0.027689,1427.14,1421.48
2023-10-25,1442.49,1446.87,1441.4,1441.84,2130822,0.050414,1428.19,1419.6
2023-10-26,1421.21,1425.26,1410.43,1422.85,1855305,-0.013171,1426.94,1416.53
2023-10-27,1422.17,1422.55,1391.09,1404.86,823546,-0.012644,1423.39,1413.32
2023-10-30,1364.52,1367.39,1344.7,1345.84,5771817,-0.042011,1414.95,1410.71
2023-10-31,1348.46,1349.91,1333.44,1340.43,770014,-0.00402,1408.79,1408.35
2023-11-01,1350.45,1375.34,1346.68,1361.68,3160401,0.015853,1403.08,1405.59
2023-11-02,1384.39,1384.65,1375.68,1381.76,1325136,0.014746,1396.98,1403.31
2023-11-03,1395.93,1398.73,1377.05,1395.48,1923671,0.009929,1393.64,1400.39
2023-11-06,1421.46,1459.63,1413.99,1427.11,698137,0.022666,1391.9,1398.75
2023-11-07,1437.35,1444.31,1433.99,1443.31,938971,0.011352,1392.2,1399.72
2023-11-08,1426.21,1429.64,1425.15,1425.68,2639828,-0.012215,1392.47,1399.42
2023-11-09,1344.12,1348.28,1342.75,1345.54,4156617,-0.056212,1387.93,1396.37
2023-11-10,1401.0,1413.97,1400.5,1404.42,1607909,0.043759,1386.28,1395.35
2023-11-13,1447.91,1453.37,1425.31,1439.29,1879067,0.024829,1388.06,1395.59
2023-11-14,1481.13,1485.45,1479.54,1482.61,1762405,0.030098,1393.9,1397.44
2023-11-15,1493.35,1494.0,1484.27,1485.82,1065577,0.002165,1400.77,1400.36
2023-11-16,1495.18,1514.13,1479.38,1490.3,2440938,0.003015,1407.71,1403.22
2023-11-17,1397.78,1439.35,1396.5,1406.3,2525713,-0.056364,1411.47,1406.26
2023-11-20,1463.29,1463.87,1444.67,1451.79,1053839,0.032347,1413.48,1410.56
2023-11-21,1455.27,1471.88,1451.69,1464.26,1796989,0.008589,1418.06,1414.23
2023-11-22,1503.64,1507.54,1499.78,1501.58,2468142,0.025487,1421.05,1418.21
2023-11-23,1547.02,1547.67,1538.32,1543.87,2064707,0.028164,1427.1,1422.71
2023-11-24,1594.72,1608.83,1585.55,1593.69,998687,0.03227,1436.54,1427.15
2023-11-27,1561.06,1564.59,1548.34,1560.89,1704141,-0.020581,1447.29,1431.44
2023-11-28,1634.15,1640.29,1631.16,1634.36,3535807,0.047069,1461.99,1437.02
2023-11-29,1682.19,1692.01,1674.61,1684.33,2902950,0.030575,1478.12,1442.43
2023-11-30,1677.61,1680.31,1676.3,1678.63,2001379,-0.003384,1492.96,1447.77
2023-12-01,1624.17,1642.24,1609.45,1620.93,5033051,-0.034373,1504.24,1451.8
2023-12-04,1595.96,1610.34,1572.54,1593.47,3634166,-0.016941,1512.55,1455.15
2023-12-05,1500.98,1505.61,1496.72,1497.43,3896815,-0.060271,1515.26,1456.26
2023-12-06,1448.36,1460.43,1429.66,1441.45,8570626,-0.037384,1516.05,1456.68
2023-12-07,1476.4,1477.11,1467.37,1470.35,2508638,0.020049,1522.29,1457.12
2023-12-08,1427.76,1444.03,1421.28,1440.79,1869153,-0.020104,1524.11,1456.42
2023-12-11,1477.33,1489.02,1459.03,1481.7,2515804,0.028394,1526.23,1455.77
2023-12-12,1435.05,1453.22,1431.03,1442.37,1732749,-0.026544,1524.22,1455.34
2023-12-13,1387.01,1411.08,1384.13,1404.89,2265644,-0.025985,1520.17,1453.92
2023-12-14,1348.46,1349.42,1344.48,1344.69,2762078,-0.04285,1512.89,1450.74
2023-12-15,1322.55,1324.81,1319.13,1324.13,2155491,-0.01529,1508.78,1447.97
2023-12-18,1324.38,1327.45,1319.56,1327.02,1332089,0.002183,1502.54,1445.28
2023-12-19,1370.0,1374.83,1368.51,1371.53,3112153,0.033541,1497.9,1443.96
2023-12-20,1350.68,1354.93,1342.13,1345.3,4191818,-0.019125,1490.09,1442.46
2023-12-21,1336.82,1363.93,1331.35,1355.45,943458,0.007545,1480.67,1440.85
2023-12-22,1378.94,1385.4,1378.78,1380.83,1834179,0.018724,1470.03,1439.71
2023-12-25,1426.7,1448.73,1412.57,1430.15,2328304,0.035718,1463.49,1440.24
2023-12-26,1435.14,1457.24,1418.6,1427.78,5301339,-0.001657,1453.16,1441.48
2023-12-27,1474.54,1481.5,1464.98,1468.53,1439074,0.028541,1442.37,1443.89
2023-12-28,1449.51,1456.57,1447.43,1454.2,1078569,-0.009758,1431.15,1445.94
2023-12-29,1431.74,1433.93,1422.98,1431.67,2022965,-0.015493,1421.69,1447.95
2024-01-01,1450.02,1460.19,1438.42,1442.24,3269401,0.007383,1414.12,1448.56
2024-01-02,1404.76,1410.56,1389.01,1396.78,6375197,-0.03152,1409.09,1449.04
2024-01-03,1365.64,1371.2,1364.46,1370.59,2075272,-0.01875,1405.55,1447.62
2024-01-04,1331.82,1340.88,1324.4,1334.17,2081847,-0.026572,1398.74,1445.85
2024-01-05,1319.19,1320.96,1296.61,1308.03,2857572,-0.019593,1392.1,1443.91
2024-01-08,1301.77,1304.18,1288.91,1289.66,3166213,-0.014044,1382.5,1442.79
2024-01-09,1376.01,1381.64,1375.19,1377.3,1647105,0.067956,1379.25,1443.52
2024-01-10,1392.68,1404.51,1386.02,1398.0,1162580,0.015029,1378.9,1444.25
2024-01-11,1327.57,1334.41,1317.28,1329.01,544849,-0.049349,1378.12,1443.19
2024-01-12,1361.48,1361.94,1358.86,1361.6,1980915,0.024522,1379.99,1442.52
2024-01-15,1365.13,1366.6,1355.48,1365.52,1665832,0.002879,1381.92,1441.28
2024-01-16,1381.49,1388.8,1376.56,1382.17,1720606,0.012193,1382.45,1440.06
2024-01-17,1404.5,1408.22,1397.86,1398.17,1971940,0.011576,1385.09,1439.51
2024-01-18,1389.26,1396.25,1366.55,1394.04,1656000,-0.002954,1387.02,1440.48
2024-01-19,1394.02,1410.81,1384.26,1396.16,1650956,0.001521,1387.79,1440.32
2024-01-22,1401.81,1412.16,1391.2,1411.55,1345239,0.011023,1386.86,1439.76
2024-01-23,1384.3,1390.02,1374.98,1388.42,2841825,-0.016386,1384.89,1437.88
2024-01-24,1369.45,1369.51,1357.43,1364.95,1909602,-0.016904,1379.71,1435.46
2024-01-25,1371.11,1374.32,1363.89,1370.62,1653687,0.004154,1375.53,1433.07
2024-01-26,1371.49,1380.84,1355.99,1372.84,3427909,0.00162,1372.59,1432.4
2024-01-29,1304.09,1319.33,1295.22,1309.54,1732612,-0.046109,1365.96,1429.55
2024-01-30,1332.42,1345.11,1332.28,1341.71,3132428,0.024566,1363.2,1427.1
2024-01-31,1340.89,1356.39,1323.04,1328.84,2508216,-0.009592,1361.12,1423.65
2024-02-01,1302.79,1306.03,1285.23,1305.7,6826585,-0.017414,1359.69,1418.88
2024-02-02,1312.73,1316.5,1302.11,1306.75,1166033,0.000804,1359.63,1413.14
2024-02-05,1254.08,1256.92,1243.7,1252.46,505941,-0.041546,1357.77,1406.98
2024-02-06,1236.42,1248.57,1232.27,1238.27,5930421,-0.01133,1350.82,1399.05
2024-02-07,1244.53,1246.95,1223.86,1237.83,4108988,-0.000355,1342.81,1390.12
2024-02-08,1272.61,1286.37,1270.18,1270.5,1261673,0.026393,1339.88,1381.96
2024-02-09,1273.67,1291.88,1271.99,1274.32,2092825,0.003007,1335.52,1375.03
2024-02-12,1258.95,1269.05,1253.52,1267.18,1106853,-0.005603,1330.6,1368.5
2024-02-13,1282.34,1297.26,1280.72,1285.36,1526316,0.014347,1325.76,1364.26
2024-02-14,1317.17,1323.95,1305.89,1316.38,1259119,0.024133,1321.67,1361.76
2024-02-15,1290.47,1292.29,1284.22,1287.12,1137823,-0.022228,1316.32,1358.1
2024-02-16,1321.96,1322.55,1293.34,1300.03,3459740,0.01003,1311.52,1355.28
2024-02-19,1348.15,1357.51,1330.27,1338.25,2830764,0.029399,1307.85,1352.41
2024-02-20,1328.45,1339.69,1319.64,1330.76,609373,-0.005597,1304.97,1350.18
2024-02-21,1343.4,1348.86,1342.05,1347.27,1625175,0.012406,1304.09,1349.03
2024-02-22,1363.28,1365.8,1347.61,1356.95,1397441,0.007185,1303.4,1349.27
2024-02-23,1383.44,1389.52,1367.13,1380.54,1822963,0.017385,1303.79,1350.4
2024-02-26,1412.79,1413.02,1397.85,1399.88,910638,0.014009,1308.3,1351.86
2024-02-27,1392.27,1400.18,1390.12,1399.22,2804529,-0.000471,1311.18,1352.41
2024-02-28,1433.11,1434.66,1430.87,1434.42,5505889,0.025157,1316.46,1354.19
2024-02-29,1383.62,1386.28,1365.33,1385.41,2882386,-0.034167,1320.45,1354.79
2024-03-01,1420.16,1429.31,1420.08,1421.65,951144,0.026158,1326.19,1355.61
2024-03-04,1436.44,1456.83,1431.21,1446.11,1538491,0.017205,1335.87,1355.93
